,item_id,activation_date,date_from,date_to
1013183,2eed37bb9583,3/21/17,3/21/17,3/28/17
1013184,4a2652f59caa,2/17/17,3/15/17,3/19/17
1013185,5026104e99eb,3/4/17,3/15/17,3/28/17
1013186,de203c950fbd,3/22/17,3/22/17,3/28/17
1013187,a7ec512421a5,3/22/17,3/22/17,3/28/17
1013188,07562e1a2b30,2/25/17,3/15/17,3/26/17
1013189,e42f41d3f36e,3/23/17,3/23/17,3/28/17
1013190,659acaf96efc,3/26/17,3/26/17,3/28/17
1013191,c355751c19dc,2/25/17,3/15/17,3/20/17
1013192,cf281354ef7c,3/22/17,3/22/17,3/26/17
1013193,2442098a6be0,3/15/17,3/15/17,3/28/17
1013194,caca3e3b57e2,3/19/17,3/19/17,3/28/17
1013195,822c176be687,2/22/17,3/15/17,3/23/17
1013196,8660847dab0e,2/26/17,3/15/17,3/28/17
1013197,324f820c56a6,3/25/17,3/25/17,3/28/17
1013198,bea666a71042,3/21/17,3/21/17,3/27/17
1013199,883119b6560d,2/24/17,3/15/17,3/26/17
1013200,1712be316edc,3/9/17,3/15/17,3/28/17
1013201,64888449c3a2,3/10/17,3/15/17,3/28/17
1013202,bcaff6f92109,3/7/17,3/15/17,3/28/17
1013203,017fffe21308,2/28/17,3/15/17,3/28/17
1013204,535d14e38a57,2/21/17,3/15/17,3/23/17
1013205,680ee698b184,2/27/17,3/15/17,3/28/17
1013206,89d80f278f15,3/23/17,3/23/17,3/28/17
1013207,49023964250c,3/19/17,3/19/17,3/28/17
1013208,e1d2acf3e4ae,3/27/17,3/27/17,3/28/17
1013209,e782c2532b96,2/26/17,3/15/17,3/27/17
1013210,483707116cf2,3/17/17,3/17/17,3/28/17
1013211,e57c0ebf9e79,3/21/17,3/21/17,3/28/17
1013212,b29b8611be4b,3/2/17,3/15/17,3/28/17
1013213,0d1a78fc2b85,3/22/17,3/22/17,3/26/17
1013214,ae33bbd992a9,3/17/17,3/17/17,3/28/17
1013215,080fdc052797,3/5/17,3/15/17,3/28/17
1013216,78d01995588f,3/12/17,3/15/17,3/28/17
1013217,93984fbe9171,2/17/17,3/15/17,3/19/17
1013218,cdffdbc03ed8,2/15/17,3/15/17,3/16/17
1013219,eda765fa838c,3/3/17,3/15/17,3/28/17
1013220,71718f9899bb,3/16/17,3/16/17,3/28/17
1013221,a09b10df8c28,2/20/17,3/15/17,3/22/17
1013222,0c715f9950a4,3/16/17,3/16/17,3/28/17
1013223,a261175233fa,2/15/17,3/15/17,3/16/17
1013224,ed8519df010e,2/17/17,3/15/17,3/19/17
1013225,0068c41b4e38,2/21/17,3/15/17,3/23/17
1.01E+06,2238667e378a,2/25/17,3/15/17,3/26/17
1013227,ccd3aa30169d,3/12/17,3/15/17,3/28/17
1013228,7d018ccd8d1d,3/10/17,3/15/17,3/28/17
1013229,97a7e502fa23,3/26/17,3/26/17,3/28/17
1013230,cae9dc77613e,3/23/17,3/23/17,3/28/17
1013231,490ab9abd834,3/13/17,3/15/17,3/28/17
1013232,0b2ce216b855,2/18/17,3/15/17,3/20/17
1013233,f043ac35cfb6,3/24/17,3/24/17,3/28/17
1013234,c04040a50489,2/17/17,3/15/17,3/19/17
1013235,91afc8c08273,2/19/17,3/15/17,3/21/17
1013236,d107d45161cb,3/18/17,3/18/17,3/21/17
1013237,bc925b9544ea,3/23/17,3/23/17,3/24/17
1013238,f015d2f5c7f8,2/24/17,3/15/17,3/26/17
1013239,3e6ebff45fb7,3/16/17,3/16/17,3/28/17
1013240,2f48be22fedb,2/26/17,3/15/17,3/28/17
1013241,47c265a79554,3/8/17,3/15/17,3/28/17
1013242,e4215cd1994b,3/13/17,3/15/17,3/28/17
1013243,42bbcf5d4055,3/5/17,3/15/17,3/28/17
1013244,c5e9edfdad99,3/24/17,3/24/17,3/28/17
1013245,ecc87d5c6767,2/22/17,3/15/17,3/24/17
1013246,d9552632882a,3/25/17,3/25/17,3/28/17
1013247,e96bfc0e98ed,2/18/17,3/15/17,3/19/17
1013248,733eeaf1ca78,3/3/17,3/15/17,3/28/17
1013249,8627c84a8fcf,2/14/17,3/15/17,3/16/17
1013250,1df6d619966c,3/14/17,3/15/17,3/28/17
1013251,c92c77e33d4e,2/25/17,3/15/17,3/27/17
1013252,da63f27e7edf,3/16/17,3/16/17,3/28/17
1013253,c10c39bab1c0,3/1/17,3/15/17,3/15/17
1013254,021ef8906680,3/15/17,3/15/17,3/28/17
1013255,1428809a565d,2/28/17,3/15/17,3/28/17
1013256,6ebe7e7ed437,3/2/17,3/15/17,3/28/17
1013257,816ad09db928,3/15/17,3/15/17,3/28/17
1013258,c63e215ca184,3/10/17,3/15/17,3/28/17
1013259,b6e1f619bf05,2/16/17,3/15/17,3/18/17
1013260,c609ade7aaa2,3/26/17,3/26/17,3/28/17
1013261,6d65da726539,2/19/17,3/15/17,3/21/17
1013262,a70523cfae74,3/4/17,3/15/17,3/28/17
1013263,6.86E+11,3/6/17,3/15/17,3/28/17
1013264,30e93e3a5891,3/2/17,3/15/17,3/28/17
1013265,091586cf38da,3/3/17,3/15/17,3/28/17
1013266,8e63507717b7,2/17/17,3/15/17,3/19/17
1013267,556757a70883,3/14/17,3/15/17,3/28/17
1013268,310aba86163e,2/26/17,3/15/17,3/28/17
1013269,b63b8097215b,2/18/17,3/15/17,3/20/17
1013270,f3fcffe506b7,3/4/17,3/15/17,3/28/17
1013271,df15117f504c,2/27/17,3/15/17,3/28/17
1013272,f94fc6dbc7fd,3/7/17,3/15/17,3/28/17
1013273,1323dd983a3b,2/26/17,3/15/17,3/28/17
1013274,8239c90ffc73,2/28/17,3/15/17,3/28/17
1013275,6914d8546c7e,2/25/17,3/15/17,3/27/17
1013276,4a3d29ce08b3,3/3/17,3/15/17,3/28/17
1013277,276606c212ac,3/5/17,3/15/17,3/28/17
1013278,ebaeeddcd757,2/14/17,3/15/17,3/16/17
1013279,7171a3dd0ee6,2/25/17,3/15/17,3/27/17
1013280,3accd9f354d5,3/11/17,3/15/17,3/28/17
1013281,36414f09d7b5,2/18/17,3/15/17,3/20/17
1013282,e6f5f1f0360c,3/26/17,3/26/17,3/28/17
1013283,0f210e2f97af,3/19/17,3/19/17,3/28/17
1013284,551dcc07a081,3/6/17,3/15/17,3/28/17
1013285,ce597bc3ee37,3/8/17,3/15/17,3/28/17
1013286,2e326ae21270,2/26/17,3/15/17,3/28/17
1013287,b740b32994a9,3/22/17,3/22/17,3/28/17
1013288,2696a7635cc2,3/10/17,3/15/17,3/28/17
1013289,ccd2c013669b,2/21/17,3/15/17,3/23/17
1013290,d1a734b97542,3/12/17,3/15/17,3/28/17
1013291,72f5f634087b,2/17/17,3/15/17,3/19/17
1013292,2de6c912b1f7,2/24/17,3/15/17,3/17/17
1013293,040dd35710cf,2/26/17,3/15/17,3/28/17
1013294,1a74dcc6b28d,3/11/17,3/15/17,3/28/17
1013295,6e24b4a4d980,2/21/17,3/15/17,3/22/17
1013296,b02688b7c586,3/6/17,3/15/17,3/28/17
1013297,28fe9c614460,3/10/17,3/15/17,3/28/17
1013298,b5a066badeb5,3/14/17,3/15/17,3/28/17
1013299,ff3d88c592dd,3/20/17,3/20/17,3/28/17
1013300,ee9a673769bc,3/5/17,3/15/17,3/28/17
1013301,8a1525d7aebf,3/18/17,3/18/17,3/28/17
1013302,e6dde2ed3ead,3/13/17,3/15/17,3/28/17
1013303,17c43bac6642,3/7/17,3/15/17,3/28/17
1013304,502ccca6f7e0,3/15/17,3/15/17,3/28/17
1013305,a78e10b28a93,3/15/17,3/15/17,3/28/17
1013306,936cd3589bc1,2/25/17,3/15/17,3/27/17
1013307,1efbf7b85ed4,3/10/17,3/15/17,3/28/17
1013308,e68defd66540,3/20/17,3/20/17,3/28/17
1013309,d858a7357c3c,2/22/17,3/15/17,3/24/17
1013310,162102d8acfe,2/21/17,3/15/17,3/23/17
1013311,c0f57dbfb25e,3/25/17,3/25/17,3/28/17
1013312,47e56dbcd66e,2/18/17,3/15/17,3/20/17
1013313,ffe90e437d47,3/22/17,3/22/17,3/28/17
1013314,e7053a1b77f0,3/7/17,3/15/17,3/28/17
1013315,8726a0cd0431,3/6/17,3/15/17,3/28/17
1013316,12b22b662bb8,3/28/17,3/28/17,3/28/17
1013317,ad83394468f4,3/28/17,3/28/17,3/28/17
1013318,94a78c903ca1,3/22/17,3/22/17,3/28/17
1013319,4da6b4784f5b,3/12/17,3/15/17,3/28/17
1013320,a9d0a4b5d7af,2/13/17,3/15/17,3/15/17
1013321,ef37424b8d37,2/14/17,3/15/17,3/16/17
1013322,929704613c72,2/27/17,3/15/17,3/28/17
1013323,ecb1e6bfe91e,3/8/17,3/15/17,3/20/17
1013324,4bade9c579ab,2/20/17,3/15/17,3/22/17
1013325,5409cfca816d,3/16/17,3/16/17,3/28/17
1013326,bafb54ee3916,3/6/17,3/15/17,3/28/17
1013327,4df67a5974ee,2/22/17,3/15/17,3/24/17
1013328,43651607c692,3/13/17,3/15/17,3/28/17
1013329,db7d3c05403d,3/4/17,3/15/17,3/28/17
1013330,32db4447a4f9,3/14/17,3/15/17,3/28/17
1013331,c48e3dc198ae,3/21/17,3/21/17,3/28/17
1013332,381216a9888e,3/10/17,3/15/17,3/28/17
1013333,a7da9a901082,3/9/17,3/15/17,3/28/17
1013334,d588cb27617f,2/17/17,3/15/17,3/18/17
1013335,0559a9d8c241,3/18/17,3/18/17,3/28/17
1013336,6430c07a0e3e,3/25/17,3/25/17,3/28/17
1013337,8884839ccdf6,2/14/17,3/15/17,3/16/17
1013338,d923ff5cb6fc,3/17/17,3/17/17,3/28/17
1013339,160d02953915,3/4/17,3/15/17,3/28/17
1013340,6be9a53999d5,2/27/17,3/15/17,3/28/17
1013341,93acf8d96647,3/17/17,3/17/17,3/28/17
1013342,b94abaadf8ad,2/28/17,3/15/17,3/28/17
1013343,14b9943c8f67,3/12/17,3/15/17,3/28/17
1013344,e007a11d62c5,3/21/17,3/21/17,3/28/17
1013345,c6bf14551a0b,3/9/17,3/15/17,3/28/17
1013346,e1492c9649c4,3/24/17,3/24/17,3/28/17
1013347,2484aa75c07a,3/13/17,3/15/17,3/28/17
1013348,6.23E+13,3/10/17,3/15/17,3/28/17
1013349,e3ef05a3c08d,3/8/17,3/15/17,3/28/17
1013350,da73574137f1,3/9/17,3/15/17,3/28/17
1013351,910eb91a6a5b,3/19/17,3/19/17,3/28/17
1013352,41c3277ce3c1,2/14/17,3/15/17,3/15/17
1013353,bb6f4859d3bb,3/13/17,3/15/17,3/28/17
1013354,cde691ebe755,3/16/17,3/16/17,3/28/17
1013355,111832a41dec,3/2/17,3/15/17,3/28/17
1013356,3f4fa2e21003,2/23/17,3/15/17,3/25/17
1013357,bc862bc54117,2/27/17,3/15/17,3/28/17
1013358,8b026282abaf,2/22/17,3/15/17,3/24/17
1013359,ce2420d0e9a5,3/6/17,3/15/17,3/28/17
1013360,c5894b9f8c08,3/5/17,3/15/17,3/28/17
1013361,206f7f1f1a3e,3/22/17,3/22/17,3/28/17
1013362,c39349885764,2/26/17,3/15/17,3/28/17
1013363,9b9879ad38e2,3/25/17,3/25/17,3/28/17
1013364,935b669aea7f,3/26/17,3/26/17,3/28/17
1013365,0de65b3803f7,3/7/17,3/15/17,3/28/17
1013366,f4fec75c13d9,3/22/17,3/22/17,3/28/17
1013367,bcbb456d90d3,3/22/17,3/22/17,3/28/17
1013368,7ceda9452f05,3/12/17,3/15/17,3/28/17
1013369,563297b39a82,2/23/17,3/15/17,3/25/17
1013370,ea5c5a237408,3/24/17,3/24/17,3/28/17
1013371,131bc9a0d72b,3/16/17,3/17/17,3/28/17
1013372,6a41b32b4af9,2/27/17,3/15/17,3/28/17
1013373,59a6ef690586,2/26/17,3/15/17,3/28/17
1013374,6ac05a05dc8e,3/10/17,3/15/17,3/28/17
1013375,85cc12ad8975,3/9/17,3/15/17,3/28/17
1013376,ac28eba0b01f,3/14/17,3/15/17,3/28/17
1013377,4e3414ac5c55,3/24/17,3/24/17,3/28/17
1013378,c09177b23c33,2/28/17,3/15/17,3/28/17
1013379,6842cfbc3647,3/27/17,3/27/17,3/28/17
1013380,d1f04cb6bd7d,3/20/17,3/20/17,3/23/17
1013381,2f5ec84ac06e,3/28/17,3/28/17,3/28/17
1013382,fa0c0c7000a7,3/26/17,3/26/17,3/28/17
1013383,0363c57bd74b,3/13/17,3/15/17,3/28/17
1013384,e2d4a4e6abc0,3/28/17,3/28/17,3/28/17
1013385,ba2c82e9d0b6,3/11/17,3/15/17,3/28/17
1013386,62c204ea8baa,3/4/17,3/15/17,3/28/17
1013387,240bf7b5a5fb,3/17/17,3/17/17,3/28/17
1013388,293ae4ec7026,2/28/17,3/15/17,3/28/17
1013389,db0765b1d6e0,3/2/17,3/15/17,3/27/17
1013390,0194d9643e79,3/3/17,3/15/17,3/28/17
1013391,8b6a95460f03,2/19/17,3/15/17,3/21/17
1013392,b36f2ec7b90d,3/2/17,3/15/17,3/21/17
1013393,0bb4af936f21,2/21/17,3/15/17,3/23/17
1013394,301fc17e78cc,3/20/17,3/20/17,3/28/17
1013395,223ba6a7baff,2/26/17,3/15/17,3/28/17
1013396,26687eccf398,3/24/17,3/24/17,3/28/17
1013397,35e69b580eea,3/9/17,3/15/17,3/28/17
1013398,17d9d7625737,3/22/17,3/22/17,3/28/17
1013399,5fa9e8f9d88f,3/4/17,3/15/17,3/28/17
1013400,f1d5df132342,3/15/17,3/15/17,3/28/17
1013401,0a0f01d33957,3/9/17,3/15/17,3/28/17
1013402,51c171436215,3/23/17,3/23/17,3/28/17
1013403,b22a822ccf30,3/3/17,3/15/17,3/28/17
1013404,c091ca57099d,3/24/17,3/24/17,3/28/17
1013405,04c0b4913419,2/14/17,3/15/17,3/15/17
1013406,e07b105642a9,2/24/17,3/15/17,3/26/17
1013407,e9fbd25700e5,2/20/17,3/15/17,3/22/17
1013408,c8f8617726e0,2/20/17,3/15/17,3/22/17
1013409,d5cbfc46c484,3/24/17,3/24/17,3/28/17
1013410,ce037a6e4a41,2/18/17,3/15/17,3/19/17
1013411,e47dd9e9808e,3/28/17,3/28/17,3/28/17
1013412,36252fcf13e8,3/2/17,3/15/17,3/28/17
1013413,23a8df9d0fc3,3/19/17,3/19/17,3/28/17
1013414,1c70369dee2c,3/24/17,3/24/17,3/28/17
1013415,e7f0068d24b9,2/15/17,3/15/17,3/17/17
1013416,dad637456427,3/21/17,3/21/17,3/28/17
1013417,7fa5a25db893,2/24/17,3/15/17,3/17/17
1013418,e593ea703db0,3/8/17,3/15/17,3/21/17
1013419,0ecf021feacd,3/28/17,3/28/17,3/28/17
1013420,96140308d619,3/15/17,3/15/17,3/28/17
1013421,208fc2cb70b4,2/18/17,3/15/17,3/20/17
1013422,010c8bc3bfe6,3/16/17,3/16/17,3/28/17
1013423,b65866cd0b1a,3/4/17,3/15/17,3/28/17
1013424,30927a007a10,2/25/17,3/15/17,3/27/17
1013425,06cc1154f15e,3/9/17,3/15/17,3/28/17
1013426,bb18b2763d50,2/21/17,3/15/17,3/23/17
1013427,565a3616ccbd,2/27/17,3/15/17,3/28/17
1013428,306acdd2594f,3/8/17,3/15/17,3/28/17
1013429,3b9faac7724c,3/27/17,3/27/17,3/28/17
1013430,8ba67bf0a229,2/23/17,3/15/17,3/25/17
1013431,be3520419c49,3/6/17,3/15/17,3/28/17
1013432,563f94eb730c,2/19/17,3/15/17,3/20/17
1013433,0c72010d836e,2/21/17,3/15/17,3/23/17
1013434,ec03591d751a,3/10/17,3/15/17,3/28/17
1013435,104edcf9b2ff,3/20/17,3/20/17,3/28/17
1013436,76a874f3c333,2/17/17,3/15/17,3/19/17
1013437,3dda0034989c,3/21/17,3/21/17,3/24/17
1013438,ffbe82e8afdf,2/27/17,3/15/17,3/28/17
1013439,a7d772e93797,3/1/17,3/15/17,3/28/17
1013440,d3926289d74a,2/18/17,3/15/17,3/20/17
1013441,4c1bde148d91,3/22/17,3/22/17,3/28/17
1013442,6c3c7b001e38,2/22/17,3/15/17,3/24/17
1013443,902ffd68bf77,3/3/17,3/15/17,3/28/17
1013444,526e6abe01fb,2/25/17,3/15/17,3/26/17
1013445,5f781e3fdf6a,3/23/17,3/23/17,3/28/17
1013446,d999d3f52e42,3/11/17,3/15/17,3/28/17
1013447,977bd188b415,3/9/17,3/15/17,3/23/17
1013448,aad8a238a573,3/6/17,3/15/17,3/28/17
1013449,3d9b7308b3df,2/20/17,3/15/17,3/22/17
1013450,77835ba5b322,2/22/17,3/15/17,3/24/17
1013451,6fc65e3a6534,3/3/17,3/15/17,3/28/17
1013452,9e75f302dccc,3/7/17,3/15/17,3/28/17
1013453,2e3f47a03737,3/28/17,3/28/17,3/28/17
1013454,d6aa9a9d51c1,3/17/17,3/17/17,3/28/17
1013455,4b6232284f74,3/12/17,3/15/17,3/28/17
1013456,4699af1129c2,2/16/17,3/15/17,3/18/17
1013457,18f0a59930d3,3/14/17,3/15/17,3/28/17
1013458,56f1f8036815,2/14/17,3/15/17,3/15/17
1013459,5eee473d3f95,3/8/17,3/15/17,3/28/17
1013460,5d76f48b7cbd,2/20/17,3/15/17,3/22/17
1013461,281baddfccc5,3/10/17,3/15/17,3/28/17
1013462,b9a8c65c98d9,2/15/17,3/15/17,3/16/17
1013463,48db85806984,2/15/17,3/15/17,3/16/17
1013464,40917b2f4c2e,3/2/17,3/15/17,3/28/17
1013465,106230da1b64,2/26/17,3/15/17,3/28/17
1013466,1d731957aac8,3/22/17,3/22/17,3/28/17
1013467,02b049769537,2/24/17,3/15/17,3/26/17
1013468,cdd46eea6509,3/2/17,3/15/17,3/28/17
1013469,b2801b119f92,3/25/17,3/25/17,3/28/17
1013470,efd13459af03,3/17/17,3/17/17,3/28/17
1013471,f557725676e6,2/25/17,3/15/17,3/27/17
1.01E+06,025e29308d6c,3/11/17,3/15/17,3/28/17
1013473,e8b0b80051d4,3/21/17,3/21/17,3/28/17
1013474,0b9df8b5cadb,2/22/17,3/15/17,3/23/17
1013475,db59c802da8f,3/9/17,3/15/17,3/28/17
1013476,ce1c4a36d599,3/27/17,3/27/17,3/28/17
1013477,85cb8313fc23,3/9/17,3/15/17,3/28/17
1013478,1ab5b54b7ede,3/13/17,3/15/17,3/28/17
1013479,fc52a968cfc7,3/11/17,3/15/17,3/28/17
1013480,6adf99b55a19,2/22/17,3/15/17,3/23/17
1013481,a3e2974ae4ad,3/27/17,3/27/17,3/28/17
1013482,3691ba690458,2/26/17,3/15/17,3/23/17
1013483,98cbe875d37f,3/1/17,3/15/17,3/28/17
1013484,94f2d29ea9be,3/22/17,3/22/17,3/28/17
1013485,d79259a3568c,3/19/17,3/19/17,3/28/17
1013486,63bf4dc4f26a,2/24/17,3/15/17,3/26/17
1013487,7b606de7a65b,3/24/17,3/24/17,3/28/17
1013488,69db84e63fbb,2/17/17,3/15/17,3/18/17
1013489,28689af18854,3/18/17,3/18/17,3/28/17
1013490,ccb35c876ba5,3/15/17,3/15/17,3/28/17
1013491,ac916e8f1836,2/22/17,3/15/17,3/24/17
1013492,8c4a852c726a,3/23/17,3/23/17,3/28/17
1013493,8b29a2f2a1eb,2/19/17,3/15/17,3/21/17
1013494,eb1773e1cf1d,2/19/17,3/15/17,3/21/17
1013495,a3926f8b7f9f,3/23/17,3/23/17,3/28/17
1013496,d92fc671bd1b,3/23/17,3/23/17,3/28/17
1013497,5186ae0a5b31,3/9/17,3/15/17,3/28/17
1013498,497d57516c19,3/7/17,3/15/17,3/28/17
1013499,8f58288f6b50,3/2/17,3/15/17,3/28/17
1013500,766e2d2ff31b,3/2/17,3/15/17,3/28/17
1013501,f9edfc330929,3/24/17,3/24/17,3/28/17
1013502,3d30f88b3fe4,3/2/17,3/15/17,3/28/17
1013503,71211db76bd6,3/15/17,3/15/17,3/28/17
1013504,c9dae27a9b60,3/9/17,3/15/17,3/28/17
1013505,0e6a77bd19c2,2/17/17,3/15/17,3/18/17
1013506,b479ed825a7a,2/14/17,3/15/17,3/16/17
1013507,c6c50cda6844,2/28/17,3/15/17,3/28/17
1013508,7f55afd4af2a,2/27/17,3/15/17,3/28/17
1013509,1d8de2ebdeeb,3/23/17,3/23/17,3/28/17
1013510,e7b959c68d61,3/14/17,3/15/17,3/28/17
1013511,f23aa9ea17b7,3/3/17,3/15/17,3/28/17
1013512,1e6cb07c13a0,3/20/17,3/20/17,3/28/17
1013513,865d60448cd7,2/16/17,3/15/17,3/18/17
1013514,1df72cead499,3/12/17,3/15/17,3/28/17
1013515,8e43ffecab33,2/23/17,3/15/17,3/24/17
1013516,8517dfd95a47,3/27/17,3/27/17,3/28/17
1013517,b82f1a5a0a50,3/24/17,3/24/17,3/28/17
1013518,03c53dcad805,3/26/17,3/26/17,3/28/17
1013519,bb5548c385f8,3/22/17,3/22/17,3/28/17
1013520,4991f53968cb,3/4/17,3/15/17,3/28/17
1013521,7a7bf9c65ea7,3/9/17,3/15/17,3/28/17
1013522,afd3bc46e7d4,3/13/17,3/15/17,3/28/17
1013523,aeb930c6106d,2/24/17,3/15/17,3/25/17
1013524,474bb82adf78,3/11/17,3/15/17,3/20/17
1013525,f4b273516713,3/25/17,3/25/17,3/28/17
1013526,60fbfb176ea7,3/19/17,3/19/17,3/28/17
1013527,709ef59e3db5,3/23/17,3/23/17,3/28/17
1013528,d06b0716bc70,2/20/17,3/15/17,3/22/17
1013529,f45f68abd348,3/16/17,3/16/17,3/28/17
1013530,7907d7aede1a,3/8/17,3/15/17,3/28/17
1013531,d76e87a3cc32,3/4/17,3/15/17,3/28/17
1013532,c8ae7f29eb36,3/25/17,3/25/17,3/28/17
1013533,27ca61fdb03c,3/19/17,3/19/17,3/28/17
1013534,ec796d9cb2b4,3/8/17,3/15/17,3/28/17
1013535,858b4438766b,3/17/17,3/17/17,3/28/17
1013536,ba500197d323,3/25/17,3/25/17,3/28/17
1013537,78d156d3f5f8,2/27/17,3/15/17,3/26/17
1013538,32a51d981357,3/3/17,3/15/17,3/28/17
1013539,82fc3173e95f,2/15/17,3/15/17,3/17/17
1013540,5977870cafcd,3/28/17,3/28/17,3/28/17
1013541,9e09b268bcde,3/10/17,3/15/17,3/28/17
1013542,cf1676bfa1fc,2/25/17,3/15/17,3/27/17
1013543,ae741c62b4e7,3/20/17,3/20/17,3/28/17
1013544,ea534155372f,3/1/17,3/15/17,3/28/17
1013545,8b1e26f0a82b,2/24/17,3/15/17,3/26/17
1013546,6972752c9857,3/19/17,3/19/17,3/28/17
1013547,d9c4115a6046,3/24/17,3/24/17,3/28/17
1013548,021d3d71f9e3,3/11/17,3/15/17,3/28/17
1013549,46a1ffdc0d25,3/18/17,3/18/17,3/28/17
1013550,7665d5f0f3e0,2/17/17,3/15/17,3/19/17
1013551,69437bf33628,3/9/17,3/15/17,3/28/17
1013552,0b561b32e08c,3/13/17,3/15/17,3/28/17
1013553,35c525313423,3/8/17,3/15/17,3/28/17
1013554,2aec0dfae2d4,2/27/17,3/15/17,3/28/17
1013555,5b85ca20bcc8,3/2/17,3/15/17,3/28/17
1013556,5dbb5f99ad82,3/13/17,3/15/17,3/28/17
1013557,91bcada98fa6,2/13/17,3/15/17,3/15/17
1013558,30fa4486ecce,3/27/17,3/27/17,3/28/17
1013559,2a698d5f12b5,,3/15/17,3/28/17
1013560,9306f1655e3b,2/25/17,3/15/17,3/27/17
1013561,48c65c69256f,3/12/17,3/15/17,3/28/17
1013562,a58661be8fee,2/20/17,3/15/17,3/22/17
1013563,82f9e99ea8be,3/27/17,3/27/17,3/28/17
1013564,32f1f3636dcb,2/27/17,3/15/17,3/28/17
1013565,c584940f9b12,3/19/17,3/19/17,3/28/17
1013566,0b3b71abfb73,2/20/17,3/15/17,3/22/17
1013567,d417f47488d6,2/27/17,3/15/17,3/28/17
1013568,2e01d626aa38,2/20/17,3/15/17,3/22/17
1013569,cbe618b1de25,3/11/17,3/15/17,3/28/17
1013570,0e02632990cb,2/19/17,3/15/17,3/21/17
1013571,978707f2a986,3/25/17,3/25/17,3/28/17
1013572,14b0bbd1f2e5,2/15/17,3/15/17,3/17/17
1013573,1fd0b7b9a075,2/22/17,3/15/17,3/24/17
1013574,56b3d17ed9d3,3/3/17,3/15/17,3/28/17
1013575,368172d8195a,3/4/17,3/15/17,3/27/17
1013576,c9e4aa2823c1,3/14/17,3/15/17,3/28/17
1013577,0100080c8a34,3/9/17,3/15/17,3/28/17
1013578,493de7e2dc1f,2/26/17,3/15/17,3/28/17
1013579,33204fee0574,2/20/17,3/15/17,3/21/17
1013580,6a7242a49ebd,3/8/17,3/15/17,3/28/17
1013581,1045bd9601e2,2/13/17,3/15/17,3/15/17
1013582,3b9622bc5562,2/17/17,3/15/17,3/19/17
1013583,abd97329f19c,3/6/17,3/15/17,3/28/17
1013584,280d09cc48f8,3/25/17,3/25/17,3/28/17
1013585,4c41991f4d29,3/5/17,3/15/17,3/28/17
1013586,dd9f6b93793e,2/15/17,3/15/17,3/17/17
1013587,56d56e1b5eea,3/13/17,3/15/17,3/28/17
1013588,7a1ab6ad135e,3/28/17,3/28/17,3/28/17
1013589,abb6cad8df2a,2/19/17,3/15/17,3/21/17
1013590,65be7e3b95b4,2/17/17,3/15/17,3/18/17
1013591,c08cca58c36f,3/10/17,3/15/17,3/28/17
1013592,0eca98e8251b,3/5/17,3/15/17,3/28/17
1013593,ad6ec1d4416b,3/25/17,3/25/17,3/28/17
1013594,959ee22d9996,2/21/17,3/15/17,3/23/17
1013595,649d9ac937d8,2/28/17,3/15/17,3/22/17
1013596,58a5bd0b838f,3/17/17,3/17/17,3/28/17
1013597,51054cf3e2dd,3/3/17,3/15/17,3/28/17
1013598,a810813eadd5,3/9/17,3/15/17,3/28/17
1013599,13aa00172891,3/23/17,3/23/17,3/28/17
1013600,af93a2261255,2/21/17,3/15/17,3/22/17
1013601,c73a92d02130,3/14/17,3/15/17,3/28/17
1013602,219b7f47e473,3/15/17,3/15/17,3/28/17
1013603,11260728f001,3/4/17,3/15/17,3/28/17
1013604,f29fc539f162,3/11/17,3/15/17,3/28/17
1013605,224e7a53f509,2/26/17,3/15/17,3/28/17
1013606,b623f27f357c,3/12/17,3/15/17,3/22/17
1013607,0627d6e9ab89,3/28/17,3/28/17,3/28/17
1013608,d0474dc11000,3/7/17,3/15/17,3/28/17
1013609,cd4ff94ddec0,3/24/17,3/24/17,3/28/17
1013610,99ed09390d98,2/17/17,3/15/17,3/19/17
1013611,afa219a72bc8,3/15/17,3/15/17,3/28/17
1013612,3a820de45a35,3/2/17,3/15/17,3/28/17
1013613,2119a3aa2e56,2/26/17,3/15/17,3/28/17
1013614,e1bbad11b065,3/22/17,3/22/17,3/28/17
1013615,8998ad703c6f,3/19/17,3/19/17,3/28/17
1013616,77b4aad94dd4,2/14/17,3/15/17,3/15/17
1013617,667872edd8a4,2/18/17,3/15/17,3/20/17
1013618,349fa26cdb77,3/17/17,3/17/17,3/28/17
1013619,70b302bbe99a,2/28/17,3/15/17,3/28/17
1013620,0697e44e3274,2/15/17,3/15/17,3/17/17
1013621,82d846c6349a,2/15/17,3/15/17,3/17/17
1013622,3706abb952fc,2/23/17,3/15/17,3/24/17
1013623,bbd08b738f29,3/2/17,3/15/17,3/28/17
1013624,979219852c39,3/26/17,3/26/17,3/27/17
1013625,7b2bafb36693,3/23/17,3/23/17,3/28/17
1013626,c31a1de4e9ed,3/13/17,3/15/17,3/28/17
1013627,96a29fa51ad3,3/15/17,3/15/17,3/28/17
1013628,93847a3d4c34,3/27/17,3/27/17,3/28/17
1013629,dbafb769951a,3/22/17,3/22/17,3/28/17
1013630,5add22a90ad9,3/10/17,3/15/17,3/28/17
1013631,cf1df7bf38e4,3/3/17,3/15/17,3/28/17
1013632,a2bb8f22a2ea,2/24/17,3/15/17,3/26/17
